agent_id,customer_id,customer_phone,amount,timestamp,payment_method,remittance_status,branch
AGT040,CUST0038,+233687387074,1944.25,2026-04-07 19:17:54,momo,remitted,Cape_Coast
AGT028,CUST0142,+233912042917,1034.98,2026-02-22 06:15:54,bank_transfer,remitted,Accra
AGT033,CUST0100,+233685723101,595.94,2026-06-12 13:20:39,cash,remitted,Takoradi
AGT048,CUST0328,+233420025728,949.43,2026-05-24 13:15:58,cash,remitted,Takoradi
AGT041,CUST0190,+233223370461,1718.56,2026-04-21 04:17:51,cash,remitted,Cape_Coast
AGT013,CUST0035,+233183802796,623.71,2026-01-28 19:13:24,cash,remitted,Tamale
AGT043,CUST0147,+233426064095,401.5,2026-04-06 18:01:31,momo,remitted,Cape_Coast
AGT045,CUST0030,+233920023451,275.56,2026-01-04 17:14:37,cash,remitted,Kumasi
AGT025,CUST0334,+233935976569,609.76,2026-06-15 02:58:56,cash,missed,Cape_Coast
AGT042,CUST0084,+233222224237,1564.5,2026-01-04 22:06:56,cash,missed,Kumasi
AGT036,CUST0369,+233764470426,953.82,2026-06-18 10:26:31,cash,pending,Accra
AGT027,CUST0281,+233509324387,470.41,2026-04-18 21:54:52,momo,remitted,Takoradi
AGT038,CUST0424,+233416828550,349.05,2026-04-18 00:12:49,momo,remitted,Takoradi
AGT007,CUST0344,+233162856981,678.8,2026-04-27 21:32:51,cash,pending,Tamale
AGT005,CUST0270,+233371185481,1881.05,2026-01-23 02:36:23,cash,missed,Cape_Coast
AGT043,CUST0154,+233795651302,699.19,2026-05-07 13:51:40,cash,remitted,Accra
AGT045,CUST0102,+233215064244,1976.49,2026-02-24 10:29:10,cash,pending,Kumasi
AGT031,CUST0215,+233378913998,980.76,2026-04-20 09:25:20,bank_transfer,missed,Tamale
AGT023,CUST0150,+233407725518,374.74,2026-02-06 12:18:56,cash,missed,Accra
AGT042,CUST0432,+233220367491,1784.46,2026-05-15 02:13:47,momo,remitted,Accra
AGT010,CUST0083,+233146606102,931.5,2026-05-06 08:54:00,bank_transfer,remitted,Kumasi
AGT032,CUST0110,+233906261573,1425.15,2026-05-20 01:21:53,cash,remitted,Kumasi
AGT043,CUST0435,+233257661143,1967.75,2026-04-02 18:45:00,cash,remitted,Takoradi
AGT030,CUST0387,+233479610451,119.35,2026-01-19 17:42:35,bank_transfer,remitted,Cape_Coast
AGT039,CUST0426,+233201629945,211.46,2026-06-01 14:28:04,momo,remitted,Tamale
AGT031,CUST0275,+233954478692,1446.5,2026-01-25 23:40:26,cash,pending,Cape_Coast
AGT018,CUST0201,+233608297419,578.01,2026-03-06 21:21:13,momo,remitted,Tamale
AGT036,CUST0284,+233746856864,384.92,2026-02-18 15:27:33,momo,remitted,Accra
AGT002,CUST0468,+233883171099,97.94,2026-01-05 02:14:55,cash,remitted,Kumasi
AGT014,CUST0173,+233233784320,63.26,2026-03-13 05:49:48,bank_transfer,remitted,Kumasi
AGT013,CUST0327,+233141130558,1553.48,2026-04-02 17:33:02,cash,pending,Accra
AGT029,CUST0206,+233160148245,286.18,2025-12-27 18:03:44,momo,remitted,Accra
AGT012,CUST0063,+233244639045,946.09,2026-04-11 15:28:49,bank_transfer,pending,Tamale
AGT039,CUST0073,+233809704572,1219.68,2025-12-29 04:17:58,momo,remitted,Accra
AGT002,CUST0251,+233654848660,868.14,2025-12-24 09:38:42,cash,remitted,Tamale
AGT032,CUST0124,+233694698847,73.67,2026-02-17 12:06:14,cash,pending,Cape_Coast
AGT013,CUST0375,+233419231566,1571.33,2026-06-02 17:36:04,momo,remitted,Kumasi
AGT046,CUST0121,+233346261252,40.82,2025-12-30 18:12:33,momo,remitted,Kumasi
AGT027,CUST0275,+233658517051,1528.54,2026-01-29 04:28:23,momo,remitted,Kumasi
AGT049,CUST0431,+233267414903,1788.74,2026-02-21 05:50:16,bank_transfer,remitted,Cape_Coast
AGT041,CUST0500,+233564373549,877.02,2026-02-23 12:53:19,bank_transfer,remitted,Cape_Coast
AGT017,CUST0398,+233816604081,1080.37,2026-01-29 20:57:50,cash,pending,Takoradi
AGT040,CUST0120,+233245051311,964.43,2026-01-18 05:44:02,cash,remitted,Tamale
AGT031,CUST0422,+233413650053,790.63,2026-05-19 05:30:56,cash,missed,Tamale
AGT034,CUST0437,+233868734424,1777.1,2026-06-01 10:20:37,momo,remitted,Takoradi
AGT024,CUST0317,+233735308087,1789.99,2026-01-25 06:31:18,momo,remitted,Kumasi
AGT045,CUST0164,+233963568237,684.92,2026-04-25 23:20:39,momo,remitted,Tamale
AGT035,CUST0424,+233693213114,1237.84,2026-06-09 20:11:19,cash,remitted,Tamale
AGT048,CUST0465,+233160993015,1855.28,2025-12-25 10:45:56,cash,remitted,Kumasi
AGT006,CUST0286,+233423370727,1924.88,2026-05-30 19:35:03,cash,remitted,Accra
AGT019,CUST0265,+233748372124,1027.74,2026-04-18 17:16:33,momo,remitted,Accra
AGT030,CUST0320,+233900666054,916.59,2026-05-16 13:08:14,cash,pending,Takoradi
AGT007,CUST0161,+233816279884,571.81,2026-03-29 03:32:27,cash,remitted,Cape_Coast
AGT010,CUST0376,+233423907813,1918.57,2026-05-06 07:32:18,cash,missed,Tamale
AGT041,CUST0308,+233505133201,302.77,2025-12-25 11:52:56,momo,remitted,Tamale
AGT032,CUST0089,+233507469313,1168.06,2026-01-24 02:09:00,cash,remitted,Takoradi
AGT034,CUST0142,+233369352928,579.45,2025-12-30 12:13:16,momo,remitted,Takoradi
AGT028,CUST0203,+233429434293,572.44,2026-06-11 23:41:27,momo,remitted,Tamale
AGT015,CUST0309,+233988361852,821.84,2026-06-12 07:20:25,momo,pending,Kumasi
AGT030,CUST0227,+233388861951,1997.61,2026-01-22 12:04:52,momo,remitted,Kumasi
AGT037,CUST0489,+233507669423,128.83,2026-04-07 08:38:11,cash,remitted,Cape_Coast
AGT029,CUST0443,+233429218074,1165.51,2026-02-03 06:38:56,cash,remitted,Tamale
AGT022,CUST0334,+233757532555,183.49,2026-04-07 17:49:49,bank_transfer,remitted,Tamale
AGT004,CUST0222,+233429163050,325.95,2026-05-07 03:27:13,momo,remitted,Tamale
AGT020,CUST0041,+233888431804,890.33,2026-05-02 02:30:18,bank_transfer,pending,Tamale
AGT032,CUST0196,+233320537946,1030.71,2026-05-11 04:39:08,momo,remitted,Takoradi
AGT036,CUST0068,+233343374559,532.41,2025-12-28 15:27:18,cash,missed,Accra
AGT050,CUST0476,+233848436028,646.59,2026-03-20 13:14:53,cash,pending,Tamale
AGT004,CUST0264,+233563956425,192.19,2026-05-02 21:56:10,momo,remitted,Accra
AGT027,CUST0002,+233124561090,620.38,2026-02-09 22:22:07,cash,remitted,Kumasi
AGT017,CUST0361,+233405639774,1933.79,2026-05-04 14:57:35,cash,remitted,Cape_Coast
AGT012,CUST0125,+233273305486,1890.52,2026-03-13 00:31:12,momo,remitted,Kumasi
AGT022,CUST0110,+233332058255,683.06,2026-06-01 01:12:13,cash,remitted,Tamale
AGT017,CUST0086,+233792312316,1150.29,2026-04-08 23:56:31,cash,missed,Kumasi
AGT010,CUST0425,+233392506380,1821.0,2025-12-31 05:42:58,momo,remitted,Takoradi
AGT001,CUST0120,+233658692208,32.24,2026-03-02 13:46:55,momo,remitted,Accra
AGT022,CUST0127,+233196318451,1625.15,2026-03-29 17:05:55,cash,remitted,Tamale
AGT026,CUST0255,+233708643530,1897.77,2026-01-01 22:24:28,momo,remitted,Takoradi
AGT018,CUST0183,+233574279610,200.82,2026-01-22 23:26:10,bank_transfer,pending,Accra
AGT050,CUST0016,+233525970580,339.67,2026-01-21 01:48:10,cash,remitted,Takoradi
AGT014,CUST0477,+233244904690,1922.28,2026-01-29 11:44:50,cash,remitted,Kumasi
AGT047,CUST0062,+233770065589,1084.33,2026-04-18 18:46:40,cash,remitted,Tamale
AGT029,CUST0369,+233384243914,48.11,2026-06-10 23:59:42,momo,missed,Kumasi
AGT012,CUST0432,+233158834845,530.11,2026-05-13 01:18:42,cash,remitted,Cape_Coast
AGT036,CUST0158,+233369629438,910.89,2026-05-13 06:30:15,bank_transfer,missed,Tamale
AGT035,CUST0268,+233444551931,1391.96,2026-02-17 12:32:59,momo,remitted,Kumasi
AGT012,CUST0035,+233762893871,1471.66,2025-12-28 16:47:30,momo,remitted,Tamale
AGT007,CUST0267,+233367131380,1990.93,2025-12-28 19:32:01,bank_transfer,remitted,Accra
AGT029,CUST0064,+233167615317,589.27,2026-03-02 18:48:54,bank_transfer,remitted,Tamale
AGT011,CUST0494,+233161767845,1085.68,2026-01-08 16:41:25,cash,remitted,Tamale
AGT033,CUST0050,+233173657758,1075.98,2026-03-11 16:30:16,cash,remitted,Accra
AGT006,CUST0469,+233161647309,823.18,2026-01-30 11:11:23,momo,remitted,Kumasi
AGT047,CUST0255,+233815555735,354.94,2026-05-19 20:01:56,cash,remitted,Tamale
AGT015,CUST0149,+233631472497,1955.36,2026-01-30 16:13:21,cash,remitted,Takoradi
AGT032,CUST0325,+233985444016,1709.57,2026-03-16 10:01:21,momo,remitted,Tamale
AGT011,CUST0304,+233152839391,1006.7,2026-04-24 02:33:34,bank_transfer,pending,Kumasi
AGT023,CUST0276,+233353214051,1214.43,2026-02-27 13:20:13,cash,remitted,Accra
AGT026,CUST0357,+233267237535,469.98,2026-03-27 17:53:01,momo,remitted,Kumasi
AGT034,CUST0451,+233669704118,1096.7,2026-05-18 09:41:02,cash,remitted,Cape_Coast
AGT046,CUST0172,+233474175950,1396.04,2026-05-15 17:08:26,momo,pending,Tamale
AGT034,CUST0417,+233149975039,1040.03,2026-04-24 06:55:39,cash,pending,Tamale
AGT029,CUST0201,+233613361130,1980.76,2026-02-22 06:32:41,bank_transfer,remitted,Accra
AGT004,CUST0445,+233122961593,1230.46,2026-05-18 03:55:07,cash,remitted,Tamale
AGT017,CUST0393,+233372280930,754.53,2026-01-22 01:17:23,momo,missed,Takoradi
AGT035,CUST0324,+233909230850,1548.86,2026-05-09 00:47:52,cash,missed,Takoradi
AGT013,CUST0035,+233635213263,357.52,2026-01-17 04:30:09,cash,remitted,Kumasi
AGT041,CUST0465,+233807875524,781.34,2026-03-13 05:04:05,cash,missed,Accra
AGT039,CUST0482,+233591487060,706.98,2026-03-16 09:26:28,cash,remitted,Cape_Coast
AGT015,CUST0216,+233754273660,874.98,2026-03-03 10:45:47,cash,pending,Kumasi
AGT029,CUST0480,+233473389449,1567.92,2026-03-17 07:01:21,cash,remitted,Accra
AGT029,CUST0065,+233703844946,978.66,2026-01-27 13:44:59,momo,remitted,Accra
AGT011,CUST0008,+233447679256,1592.15,2026-03-24 07:47:52,momo,remitted,Kumasi
AGT032,CUST0301,+233397762883,1161.45,2026-04-19 20:07:38,cash,pending,Kumasi
AGT002,CUST0343,+233694089500,697.3,2026-03-06 10:31:51,momo,missed,Tamale
AGT047,CUST0431,+233128905854,1623.76,2026-05-12 09:50:17,cash,remitted,Cape_Coast
AGT014,CUST0424,+233925895594,491.81,2026-02-05 16:45:10,momo,remitted,Takoradi
AGT020,CUST0332,+233856452801,464.28,2026-03-06 19:03:27,cash,remitted,Tamale
AGT022,CUST0438,+233990763337,1018.92,2026-01-26 14:00:03,momo,remitted,Accra
AGT011,CUST0076,+233694575932,536.48,2026-04-02 14:04:14,cash,remitted,Cape_Coast
AGT027,CUST0174,+233697990314,37.99,2026-03-17 02:36:46,bank_transfer,remitted,Cape_Coast
AGT003,CUST0047,+233438615960,1303.63,2026-05-01 19:00:22,cash,missed,Kumasi
AGT017,CUST0015,+233398433583,1031.97,2026-04-29 03:30:49,cash,remitted,Cape_Coast
AGT044,CUST0361,+233515975634,902.13,2026-03-14 03:48:37,cash,remitted,Cape_Coast
AGT028,CUST0147,+233608570454,1934.6,2026-01-25 20:37:31,bank_transfer,remitted,Accra
AGT029,CUST0026,+233865286295,1150.97,2026-04-22 07:03:43,momo,remitted,Tamale
AGT021,CUST0308,+233654599050,1729.59,2025-12-30 06:12:08,momo,missed,Cape_Coast
AGT047,CUST0093,+233869398381,296.11,2026-04-18 08:09:33,bank_transfer,remitted,Kumasi
AGT016,CUST0406,+233621778145,1147.03,2026-04-05 12:28:43,bank_transfer,remitted,Tamale
AGT037,CUST0232,+233494730166,1738.6,2025-12-28 18:15:38,momo,remitted,Kumasi
AGT020,CUST0021,+233609069851,1174.55,2026-04-03 04:23:46,cash,remitted,Cape_Coast
AGT006,CUST0307,+233218873796,1441.67,2026-01-22 18:09:05,momo,remitted,Tamale
AGT019,CUST0038,+233671542718,756.65,2026-03-26 02:53:10,cash,remitted,Cape_Coast
AGT005,CUST0276,+233929183636,203.05,2026-01-17 20:24:32,momo,remitted,Accra
AGT003,CUST0157,+233742135939,926.64,2026-03-03 22:23:23,momo,remitted,Tamale
AGT001,CUST0179,+233576935925,801.07,2026-05-01 07:27:19,momo,remitted,Kumasi
AGT038,CUST0132,+233333706608,1736.78,2026-05-19 12:24:35,momo,remitted,Accra
AGT015,CUST0311,+233915750821,503.11,2026-01-17 22:12:21,momo,remitted,Takoradi
AGT034,CUST0455,+233500111512,1934.13,2026-02-20 16:49:38,bank_transfer,remitted,Kumasi
AGT035,CUST0348,+233117196045,1917.11,2026-03-31 15:21:08,cash,missed,Cape_Coast
AGT049,CUST0028,+233329127882,510.31,2026-04-04 02:38:13,cash,remitted,Kumasi
AGT025,CUST0260,+233955560479,709.14,2026-04-25 20:41:39,momo,remitted,Takoradi
AGT024,CUST0406,+233979456138,1793.2,2026-05-22 19:25:20,bank_transfer,remitted,Kumasi
AGT012,CUST0076,+233455760316,1933.91,2026-02-23 00:30:51,cash,remitted,Accra
AGT018,CUST0429,+233850701457,898.01,2026-06-07 02:44:35,cash,remitted,Kumasi
AGT015,CUST0067,+233582888858,655.57,2026-03-17 20:22:01,cash,pending,Tamale
AGT044,CUST0342,+233862492470,1061.67,2026-01-06 04:17:27,cash,remitted,Takoradi
AGT016,CUST0492,+233588086197,1381.78,2026-01-31 06:19:44,bank_transfer,remitted,Kumasi
AGT027,CUST0194,+233628807633,561.48,2026-01-23 02:32:27,momo,remitted,Takoradi
AGT008,CUST0472,+233572718199,1478.22,2026-02-26 14:44:46,momo,missed,Accra
AGT046,CUST0162,+233923310806,122.28,2026-05-09 20:49:27,momo,remitted,Tamale
AGT025,CUST0347,+233851821898,117.6,2026-01-26 01:36:05,momo,remitted,Cape_Coast
AGT017,CUST0439,+233818792980,784.85,2025-12-30 19:05:04,cash,missed,Kumasi
AGT029,CUST0361,+233665404587,719.88,2026-02-04 19:42:29,cash,pending,Accra
AGT008,CUST0257,+233101543812,644.95,2026-01-07 22:24:18,cash,pending,Takoradi
AGT015,CUST0072,+233333606486,992.22,2026-06-02 22:55:55,cash,remitted,Takoradi
AGT027,CUST0087,+233919840424,655.05,2026-06-09 01:05:25,cash,remitted,Accra
AGT046,CUST0422,+233719577914,400.67,2026-04-08 01:06:05,cash,remitted,Kumasi
AGT050,CUST0262,+233946691838,632.75,2026-02-19 00:18:25,cash,remitted,Cape_Coast
AGT007,CUST0214,+233738399464,1950.31,2026-01-13 04:18:21,cash,remitted,Kumasi
AGT003,CUST0153,+233399791541,834.0,2026-04-14 01:33:42,momo,pending,Tamale
AGT029,CUST0210,+233208612041,900.53,2026-04-28 12:57:10,cash,pending,Kumasi
AGT044,CUST0401,+233334881941,1161.56,2026-01-12 22:34:55,bank_transfer,remitted,Tamale
AGT024,CUST0061,+233770902098,1967.01,2026-03-19 12:51:39,cash,remitted,Takoradi
AGT003,CUST0268,+233683859263,498.37,2026-03-09 23:24:44,momo,remitted,Tamale
AGT020,CUST0262,+233358808646,1368.94,2026-06-17 04:42:02,bank_transfer,pending,Cape_Coast
AGT046,CUST0218,+233526499331,1437.65,2026-03-25 13:53:25,bank_transfer,remitted,Accra
AGT015,CUST0283,+233803633600,1222.5,2026-01-28 11:00:13,bank_transfer,pending,Tamale
AGT025,CUST0136,+233870328206,195.39,2026-03-07 12:20:09,cash,remitted,Kumasi
AGT030,CUST0467,+233976888679,1360.21,2026-01-13 21:20:36,cash,remitted,Tamale
AGT014,CUST0380,+233981065931,146.91,2026-03-03 01:33:11,cash,pending,Takoradi
AGT007,CUST0362,+233281858709,1200.36,2026-06-01 04:23:38,cash,remitted,Tamale
AGT017,CUST0449,+233981206997,1484.37,2026-03-19 19:58:20,cash,remitted,Cape_Coast
AGT044,CUST0441,+233442421233,437.72,2026-04-18 17:44:05,bank_transfer,pending,Tamale
AGT020,CUST0093,+233820526254,1686.41,2026-03-29 17:53:12,momo,remitted,Cape_Coast
AGT036,CUST0109,+233971496400,80.1,2026-04-23 07:48:43,momo,remitted,Kumasi
AGT009,CUST0241,+233475238748,1690.75,2026-01-02 23:30:49,bank_transfer,remitted,Takoradi
AGT038,CUST0355,+233953600685,931.45,2026-06-03 19:38:35,momo,remitted,Accra
AGT048,CUST0424,+233828978061,450.82,2026-05-13 22:03:59,momo,pending,Kumasi
AGT022,CUST0142,+233360296113,284.88,2026-04-15 16:59:08,momo,pending,Kumasi
AGT002,CUST0291,+233182226579,1907.55,2025-12-25 05:12:23,cash,missed,Accra
AGT024,CUST0432,+233896266929,163.88,2026-04-05 10:16:37,cash,remitted,Tamale
AGT008,CUST0237,+233224994671,414.2,2026-02-04 22:35:35,bank_transfer,remitted,Tamale
AGT011,CUST0340,+233207229088,708.69,2026-01-27 23:01:15,bank_transfer,remitted,Tamale
AGT013,CUST0312,+233571146870,1248.07,2026-04-07 20:50:23,bank_transfer,pending,Takoradi
AGT017,CUST0177,+233836304186,1098.71,2026-02-26 10:09:34,cash,remitted,Kumasi
AGT008,CUST0141,+233957445418,268.77,2026-05-02 22:44:56,bank_transfer,remitted,Cape_Coast
AGT021,CUST0189,+233974365134,593.66,2026-03-23 22:34:04,cash,pending,Accra
AGT018,CUST0486,+233478622731,492.73,2026-06-07 18:21:37,cash,remitted,Kumasi
AGT030,CUST0049,+233979920423,442.81,2026-06-03 18:43:53,cash,remitted,Tamale
AGT018,CUST0302,+233326821237,834.07,2026-02-18 03:39:41,cash,remitted,Accra
AGT046,CUST0369,+233897577747,1413.98,2026-05-29 23:19:01,cash,missed,Cape_Coast
AGT047,CUST0190,+233788109733,450.56,2026-01-24 19:34:30,cash,remitted,Kumasi
AGT031,CUST0136,+233254339970,746.02,2026-01-03 19:12:04,cash,missed,Kumasi
AGT038,CUST0043,+233697138587,794.02,2026-02-10 11:49:47,cash,remitted,Takoradi
AGT032,CUST0404,+233974176601,1953.38,2026-02-07 09:26:49,momo,missed,Kumasi
AGT011,CUST0380,+233752350557,1910.24,2026-06-12 18:31:37,momo,remitted,Kumasi
AGT045,CUST0353,+233665284876,1604.27,2026-04-30 11:00:17,cash,remitted,Cape_Coast
AGT025,CUST0090,+233760097996,498.48,2026-05-25 15:54:11,cash,pending,Cape_Coast
AGT033,CUST0295,+233462923841,154.71,2026-06-16 14:57:37,momo,missed,Accra
AGT038,CUST0341,+233411845668,647.47,2026-02-03 06:50:23,momo,remitted,Tamale
AGT041,CUST0245,+233459883696,548.25,2026-02-22 07:54:04,cash,pending,Cape_Coast
AGT008,CUST0433,+233216017893,1021.73,2026-04-12 07:26:16,momo,missed,Accra
AGT011,CUST0192,+233712366145,1559.9,2026-05-19 20:15:02,bank_transfer,remitted,Kumasi
AGT022,CUST0318,+233835760163,1719.48,2026-06-08 03:18:47,cash,remitted,Accra
AGT024,CUST0106,+233437403317,1692.83,2026-03-10 13:57:21,cash,missed,Accra
AGT041,CUST0363,+233457301785,732.16,2026-05-08 18:28:49,cash,remitted,Accra
AGT017,CUST0310,+233498745543,1380.72,2026-02-27 08:03:33,momo,remitted,Accra
AGT012,CUST0382,+233507628651,639.41,2026-01-11 08:05:17,cash,pending,Cape_Coast
AGT046,CUST0233,+233550647975,140.59,2026-04-01 09:29:05,cash,remitted,Tamale
AGT032,CUST0265,+233504082474,1409.1,2026-05-18 16:40:14,cash,remitted,Accra
AGT015,CUST0344,+233323292565,39.46,2026-05-08 06:44:47,bank_transfer,missed,Takoradi
AGT016,CUST0037,+233970333075,830.18,2026-01-13 21:38:24,momo,remitted,Kumasi
AGT022,CUST0305,+233236338439,672.17,2026-02-19 10:26:01,momo,pending,Kumasi
AGT028,CUST0041,+233385733916,1392.89,2026-03-10 09:54:28,momo,pending,Kumasi
AGT020,CUST0017,+233844468775,1537.17,2026-06-18 21:24:19,cash,remitted,Kumasi
AGT033,CUST0344,+233463205533,622.11,2026-01-23 06:20:55,bank_transfer,remitted,Kumasi
AGT010,CUST0277,+233811556816,1627.02,2026-01-14 03:20:49,momo,remitted,Accra
AGT040,CUST0307,+233558904191,601.96,2026-03-06 12:58:19,cash,remitted,Tamale
AGT032,CUST0059,+233599566931,903.73,2026-04-03 01:19:48,momo,remitted,Takoradi
AGT050,CUST0423,+233662524787,1459.5,2026-05-01 15:12:05,momo,remitted,Cape_Coast
AGT033,CUST0183,+233670864783,1391.98,2026-03-15 18:25:02,momo,remitted,Takoradi
AGT002,CUST0041,+233918963373,1974.99,2026-03-11 17:41:17,cash,remitted,Cape_Coast
AGT033,CUST0039,+233783094845,465.82,2026-02-17 04:07:36,bank_transfer,remitted,Cape_Coast
AGT033,CUST0397,+233515651562,1331.39,2026-03-20 16:12:29,bank_transfer,remitted,Takoradi
AGT041,CUST0192,+233106767567,1227.17,2026-01-12 23:25:00,cash,remitted,Accra
AGT013,CUST0267,+233585317676,1831.89,2026-02-22 15:22:13,cash,remitted,Kumasi
AGT030,CUST0494,+233684516846,329.6,2026-06-10 18:10:17,cash,remitted,Accra
AGT033,CUST0147,+233887927991,1508.56,2026-05-01 22:03:12,bank_transfer,remitted,Kumasi
AGT013,CUST0395,+233944620719,1145.17,2026-02-06 13:39:55,momo,remitted,Tamale
AGT026,CUST0333,+233638765466,563.84,2026-05-18 07:20:44,cash,pending,Cape_Coast
AGT022,CUST0127,+233315063766,959.38,2026-02-17 11:48:45,cash,remitted,Takoradi
AGT039,CUST0046,+233256850263,680.88,2026-02-20 17:13:02,cash,remitted,Tamale
AGT002,CUST0045,+233678030847,1167.04,2026-05-16 14:26:06,momo,remitted,Kumasi
AGT038,CUST0001,+233326088446,1780.22,2026-02-25 07:13:32,cash,remitted,Accra
AGT039,CUST0168,+233637818184,1147.22,2026-03-29 02:49:18,bank_transfer,remitted,Takoradi
AGT026,CUST0108,+233961368498,1270.81,2026-01-03 05:52:13,momo,missed,Cape_Coast
AGT046,CUST0019,+233228960723,1047.12,2026-04-06 23:31:33,momo,remitted,Tamale
AGT050,CUST0332,+233732931561,121.31,2026-04-17 18:00:11,cash,missed,Cape_Coast
AGT015,CUST0072,+233921248464,481.06,2026-02-28 06:27:21,cash,remitted,Kumasi
AGT034,CUST0456,+233626694126,994.16,2026-04-12 02:25:12,cash,remitted,Cape_Coast
AGT042,CUST0445,+233542551518,634.27,2025-12-28 19:30:51,cash,remitted,Accra
AGT044,CUST0109,+233611064888,379.89,2026-01-29 00:14:51,cash,remitted,Tamale
AGT049,CUST0268,+233919365070,1018.18,2026-03-16 07:03:42,bank_transfer,remitted,Tamale
AGT040,CUST0445,+233518277982,659.16,2026-01-16 20:16:01,cash,remitted,Accra
AGT011,CUST0240,+233211289204,531.05,2026-06-02 12:27:00,cash,remitted,Cape_Coast
